timestamp,open,high,low,close,returns,ma_5,ma_20
2025-10-09 16:00:00,122801.0,123548.0,120923.0,121244.0,-0.012662969568156046,122284.6,122996.2
2025-10-09 20:00:00,121193.0,121388.0,119967.0,121068.0,-0.0014516182244069809,121827.6,122836.75
2025-10-10 00:00:00,121015.0,121772.0,120927.0,121698.0,0.005203687184061945,121759.0,122661.9
2025-10-10 04:00:00,121719.0,121889.0,121038.0,121271.0,-0.003508685434436054,121616.0,122456.7
2025-10-10 08:00:00,121139.0,121712.0,121034.0,121125.0,-0.0012039151981925178,121281.2,122274.25
2025-10-10 12:00:00,120993.0,121752.0,120993.0,121626.0,0.004136222910216647,121357.6,122138.6
2025-10-10 16:00:00,121581.0,122359.0,118987.0,119153.0,-0.020332823573906866,120974.6,121910.5
2025-10-10 20:00:00,118903.0,119329.0,116242.0,116954.0,-0.018455263400837585,120025.8,121530.5
2025-10-11 00:00:00,116743.0,117092.0,105896.0,113202.0,-0.03208098910682833,118412.0,121109.0
2025-10-11 04:00:00,113044.0,113366.0,111308.0,112216.0,-0.008710093461246293,116630.2,120630.9
2025-10-11 08:00:00,112321.0,113034.0,110434.0,110434.0,-0.015880088400941017,114391.8,120076.65
2025-10-11 12:00:00,110482.0,112401.0,110393.0,112327.0,0.017141460057590985,113026.6,119625.9
2025-10-11 16:00:00,112324.0,112576.0,112008.0,112030.0,-0.0026440659859161553,112041.8,119153.15
2025-10-11 20:00:00,111980.0,112246.0,111094.0,111094.0,-0.008354904936177854,111620.2,118563.6
2025-10-12 00:00:00,111323.0,111323.0,109965.0,110853.0,-0.002169334077447904,111347.6,117997.7
2025-10-12 04:00:00,110655.0,111151.0,109862.0,110810.0,-0.0003879010942419159,111422.8,117364.2
2025-10-12 08:00:00,110767.0,112008.0,110767.0,111610.0,0.007219565021207464,111279.4,116777.05
2025-10-12 12:00:00,111627.0,112070.0,111247.0,111850.0,0.0021503449511692807,111243.4,116267.5
2025-10-12 16:00:00,111882.0,113508.0,111276.0,113239.0,0.01241841752346895,111672.4,115830.15
2025-10-12 20:00:00,113766.0,114551.0,113613.0,114410.0,0.010340960269871635,112383.8,115410.7
2025-10-13 00:00:00,114658.0,115546.0,114541.0,115190.0,0.006817585875360521,113259.8,115108.0
2025-10-13 04:00:00,115061.0,115792.0,114822.0,114822.0,-0.003194721764042008,113902.2,114795.7
2025-10-13 08:00:00,115022.0,115570.0,114592.0,115298.0,0.0041455470206057665,114591.8,114475.7
2025-10-13 12:00:00,115346.0,115454.0,113968.0,114447.0,-0.00738087390934794,114833.4,114134.5
2025-10-13 16:00:00,114189.0,115479.0,114005.0,114460.0,0.00011358969654073903,114843.4,113801.25
2025-10-13 20:00:00,114699.0,115934.0,114380.0,115934.0,0.012877861261576085,114992.2,113516.65
2025-10-14 00:00:00,115903.0,115903.0,115179.0,115222.0,-0.006141425293701541,115072.2,113320.1
2025-10-14 04:00:00,115227.0,115406.0,113431.0,113694.0,-0.013261356338199248,114751.4,113157.1
2025-10-14 08:00:00,113638.0,113638.0,111670.0,111670.0,-0.017802170739001144,114196.0,113080.5
2025-10-14 12:00:00,111655.0,112158.0,110256.0,111452.0,-0.0019521805319244745,113594.4,113042.3
2025-10-14 16:00:00,111201.0,112668.0,110456.0,112668.0,0.010910526504683604,112941.2,113154.0
2025-10-14 20:00:00,112786.0,113466.0,112184.0,112716.0,0.00042603046117806187,112440.0,113173.45
2025-10-15 00:00:00,112644.0,113537.0,112480.0,113157.0,0.00391248802299593,112332.6,113229.8
2025-10-15 04:00:00,113066.0,113527.0,111997.0,112124.0,-0.00912890939137656,112423.4,113281.3
2025-10-15 08:00:00,112088.0,112593.0,111930.0,112593.0,0.00418286896650133,112651.6,113368.3
2025-10-15 12:00:00,112713.0,113407.0,111985.0,111985.0,-0.005399980460596976,112515.0,113427.05
2025-10-15 16:00:00,111972.0,112241.0,110524.0,110768.0,-0.010867526900924185,112125.4,113384.95
2025-10-15 20:00:00,110910.0,111543.0,110392.0,111171.0,0.00363823486927628,111728.2,113351.0
2025-10-16 00:00:00,111311.0,111549.0,110672.0,110709.0,-0.004155760045335577,111445.2,113224.5
2025-10-16 04:00:00,110844.0,111723.0,110462.0,111563.0,0.00771391666440846,111239.2,113082.15
2025-10-16 08:00:00,111422.0,111693.0,110689.0,110689.0,-0.007834138558482695,110980.0,112857.1
2025-10-16 12:00:00,110590.0,111619.0,109764.0,111318.0,0.005682588152390977,111090.0,112681.9
2025-10-16 16:00:00,111444.0,111758.0,108706.0,108706.0,-0.023464309455793364,110597.0,112352.3
2025-10-16 20:00:00,108543.0,108998.0,107840.0,108357.0,-0.0032104943609367886,110126.6,112047.8
2025-10-17 00:00:00,108319.0,108418.0,107700.0,108077.0,-0.0025840508688871333,109429.4,111728.65
2025-10-17 04:00:00,108168.0,109173.0,107985.0,109173.0,0.010140918049168723,109126.2,111390.6
2025-10-17 08:00:00,109181.0,109200.0,105721.0,105721.0,-0.03161953962976194,108006.8,110915.55
2025-10-17 12:00:00,105574.0,106256.0,103856.0,105638.0,-0.0007850852716111412,107393.2,110512.75
2025-10-17 16:00:00,105638.0,106568.0,104747.0,106568.0,0.008803650201631985,107035.4,110257.65
2025-10-17 20:00:00,106826.0,107411.0,106223.0,106567.0,-9.38367990388489e-06,106733.4,110013.4
2025-10-18 00:00:00,106419.0,107449.0,106419.0,106444.0,-0.0011542034588568617,106187.6,109702.2
2025-10-18 04:00:00,106484.0,107311.0,106414.0,107129.0,0.006435308706925769,106469.2,109422.85
2025-10-18 08:00:00,106933.0,107388.0,106499.0,107023.0,-0.0009894613036619537,106746.2,109116.15
2025-10-18 12:00:00,106691.0,107145.0,106691.0,106980.0,-0.0004017827943526564,106828.6,108858.95
2025-10-18 16:00:00,107186.0,107294.0,106838.0,106993.0,0.00012151804075521966,106913.8,108578.95
2025-10-18 20:00:00,106990.0,107081.0,106543.0,107061.0,0.000635555597095161,107037.2,108332.75
2025-10-19 00:00:00,107094.0,107282.0,106916.0,107156.0,0.0008873445979395989,107042.6,108152.15
2025-10-19 04:00:00,107210.0,107301.0,106799.0,107278.0,0.00113852700735384,107093.6,107957.5
2025-10-19 08:00:00,107271.0,107271.0,106697.0,106815.0,-0.004315889557970909,107060.6,107762.8
2025-10-19 12:00:00,106805.0,108142.0,106222.0,107746.0,0.008716004306511316,107211.2,107571.95
2025-10-19 16:00:00,107804.0,108565.0,107453.0,108430.0,0.006348263508622054,107485.0,107459.0
2025-10-19 20:00:00,108509.0,109461.0,108332.0,108954.0,0.004832610901042145,107844.6,107340.8
2025-10-20 00:00:00,109014.0,109356.0,108542.0,108621.0,-0.003056335701305146,108113.2,107336.55
2025-10-20 04:00:00,108656.0,110200.0,107542.0,110200.0,0.014536783863157154,108790.2,107428.7
2025-10-20 08:00:00,110214.0,111374.0,110055.0,111155.0,0.008666061705989048,109472.0,107582.6
2025-10-20 12:00:00,111196.0,111371.0,110682.0,111032.0,-0.0011065629076514316,109992.4,107675.55
2025-10-20 16:00:00,111029.0,111555.0,110637.0,111427.0,0.003557532963470056,110487.0,107960.85
2025-10-20 20:00:00,110869.0,111280.0,109951.0,110827.0,-0.005384691322569912,110928.2,108220.3
2025-10-21 00:00:00,110828.0,111201.0,110472.0,110609.0,-0.0019670296949299004,111010.0,108422.35
2025-10-21 04:00:00,110536.0,110536.0,109272.0,109272.0,-0.012087623972732775,110633.4,108557.6
2025-10-21 08:00:00,109133.0,109133.0,107576.0,108132.0,-0.010432681748297812,110053.4,108642.0
2025-10-21 12:00:00,108070.0,108737.0,107557.0,108612.0,0.004439018976806208,109490.4,108716.15
2025-10-21 16:00:00,108617.0,113429.0,108309.0,113349.0,0.043613965307700786,109994.8,109032.45
2025-10-21 20:00:00,113428.0,113804.0,111655.0,112007.0,-0.011839539828317869,110274.4,109283.8
2025-10-22 00:00:00,111787.0,111787.0,108339.0,108486.0,-0.03143553527904508,110117.2,109358.45
2025-10-22 04:00:00,108302.0,108682.0,107968.0,108155.0,-0.0030510849326180756,110121.8,109413.15
2025-10-22 08:00:00,108233.0,108647.0,107685.0,108276.0,0.001118764735795752,110054.6,109469.15
2025-10-22 12:00:00,108251.0,108368.0,107393.0,107509.0,-0.007083748937899426,108886.6,109480.7
2025-10-22 16:00:00,107556.0,108936.0,107556.0,108483.0,0.009059706629212405,108181.8,109564.1
2025-10-22 20:00:00,108395.0,108598.0,107656.0,108010.0,-0.004360130158642339,108086.6,109577.3
2025-10-23 00:00:00,108009.0,108009.0,106786.0,107618.0,-0.0036292935839273843,107979.2,109536.7
2025-10-23 04:00:00,107591.0,108715.0,107581.0,108427.0,0.00751732981471509,108009.4,109510.35
2025-10-23 08:00:00,108429.0,110162.0,108391.0,109330.0,0.008328183939424694,108373.6,109545.8
2025-10-23 12:00:00,109584.0,109841.0,109209.0,109224.0,-0.0009695417543217344,108521.8,109497.0
2025-10-23 16:00:00,109193.0,110088.0,108872.0,110011.0,0.007205376107815242,108922.0,109439.8
2025-10-23 20:00:00,110019.0,111295.0,109714.0,110351.0,0.00309060003090611,109468.6,109405.75
2025-10-24 00:00:00,110259.0,110259.0,109478.0,110049.0,-0.0027367219146179345,109793.0,109336.85
2025-10-24 04:00:00,110109.0,110790.0,110055.0,110475.0,0.003871002916882471,110022.0,109319.25
2025-10-24 08:00:00,110434.0,111481.0,110434.0,110991.0,0.004670739986422312,110375.4,109338.35
2025-10-24 12:00:00,111064.0,111501.0,110813.0,111052.0,0.0005495941112343417,110583.6,109427.35
2025-10-24 16:00:00,111148.0,111658.0,109922.0,110149.0,-0.008131325865360362,110543.2,109528.2
2025-10-24 20:00:00,110086.0,110896.0,109873.0,110631.0,0.004375890838772989,110659.6,109629.15
2025-10-25 00:00:00,110534.0,111112.0,110534.0,110998.0,0.003317334201082822,110764.2,109511.6
2025-10-25 04:00:00,111030.0,111142.0,110742.0,111037.0,0.0003513576821203568,110773.4,109463.1
2025-10-25 08:00:00,111051.0,111690.0,111051.0,111516.0,0.004313877356196594,110866.2,109614.6
2025-10-25 12:00:00,111508.0,111790.0,111428.0,111600.0,0.0007532551382760655,111156.4,109786.85
2025-10-25 16:00:00,111594.0,111887.0,111435.0,111454.0,-0.0013082437275985237,111321.0,109945.75
2025-10-25 20:00:00,111415.0,111693.0,111216.0,111589.0,0.0012112620453281764,111439.2,110149.75
2025-10-26 00:00:00,111612.0,111688.0,111367.0,111620.0,0.00027780516000674993,111555.8,110306.6
2025-10-26 04:00:00,111632.0,111864.0,111286.0,111319.0,-0.002696649345995339,111516.4,110472.05
2025-10-26 08:00:00,111278.0,111728.0,111278.0,111714.0,0.003548361016538104,111539.2,110676.85
2025-10-26 12:00:00,111739.0,113256.0,111739.0,113256.0,0.013803104355765594,111899.6,110918.3
2025-10-26 16:00:00,113283.0,113851.0,113283.0,113619.0,0.0032051282051281937,112305.6,111132.75
2025-10-26 20:00:00,113680.0,113757.0,113353.0,113577.0,-0.00036965648351072744,112697.0,111350.4
2025-10-27 00:00:00,113548.0,114816.0,113083.0,114476.0,0.007915334970988841,113328.4,111573.65
2025-10-27 04:00:00,114419.0,115425.0,114419.0,114984.0,0.004437611377057227,113982.4,111805.3
2025-10-27 08:00:00,114972.0,116032.0,114972.0,115579.0,0.005174632992416273,114447.0,112081.8
2025-10-27 12:00:00,115527.0,115571.0,114862.0,115342.0,-0.0020505455143234874,114791.6,112325.15
2025-10-27 16:00:00,115359.0,115359.0,114634.0,114914.0,-0.0037107038199442055,115059.0,112521.3
2025-10-27 20:00:00,114978.0,115755.0,114828.0,114851.0,-0.0005482360721931201,115134.0,112711.25
2025-10-28 00:00:00,114830.0,114842.0,113944.0,114183.0,-0.005816231465115673,114973.8,112912.95
2025-10-28 04:00:00,114085.0,114459.0,113822.0,113843.0,-0.0029776761864726,114626.6,113073.55
2025-10-28 08:00:00,113894.0,114291.0,113599.0,114181.0,0.002969001168275698,114394.4,113232.7
2025-10-28 12:00:00,114189.0,114603.0,114140.0,114330.0,0.0013049456564577788,114277.6,113397.35
2025-10-28 16:00:00,114347.0,116041.0,114156.0,114681.0,0.0030700603516138347,114243.6,113555.6
2025-10-28 20:00:00,114670.0,115563.0,113633.0,113795.0,-0.007725778463738564,114166.0,113665.35
2025-10-29 00:00:00,113617.0,113617.0,112412.0,112950.0,-0.0074256338151940104,113987.4,113740.15
2025-10-29 04:00:00,112894.0,112894.0,112249.0,112554.0,-0.0035059760956175356,113662.0,113788.4
2025-10-29 08:00:00,112524.0,113533.0,112524.0,113533.0,0.008698047159585665,113502.6,113884.05
2025-10-29 12:00:00,113560.0,113567.0,112857.0,113129.0,-0.0035584367540715256,113192.2,113974.55
2025-10-29 16:00:00,113201.0,113536.0,111501.0,111501.0,-0.014390651380282726,112733.4,113963.9
2025-10-29 20:00:00,111402.0,111897.0,110020.0,110741.0,-0.006816082366974285,112291.6,113838.15
2025-10-30 00:00:00,110621.0,111758.0,110016.0,110047.0,-0.006266874960493385,111790.2,113659.55
2025-10-30 04:00:00,110026.0,110964.0,109940.0,110596.0,0.0049887775223314,111202.8,113510.5
2025-10-30 08:00:00,110695.0,111519.0,108201.0,111315.0,0.006501139281710033,110840.0,113352.45
2025-10-30 12:00:00,111361.0,111361.0,109790.0,109790.0,-0.01369986075551366,110497.8,113092.75
2025-10-30 16:00:00,109768.0,109768.0,107451.0,107633.0,-0.01964659805082425,109876.2,112695.45
2025-10-30 20:00:00,107675.0,108082.0,106522.0,106786.0,-0.007869333754517704,109224.0,112267.65
2025-10-31 00:00:00,106464.0,108241.0,106464.0,108241.0,0.013625381604330133,108753.0,111934.0
2025-10-31 04:00:00,108409.0,109976.0,108409.0,109144.0,0.008342494988035964,108318.8,111648.65
2025-10-31 08:00:00,109204.0,110141.0,109204.0,109369.0,0.002061496738253954,108234.6,111407.95
2025-10-31 12:00:00,109421.0,110325.0,109281.0,110325.0,0.00874105093765154,108773.0,111232.05
2025-10-31 16:00:00,110542.0,110845.0,109590.0,110323.0,-1.812825742120161e-05,109480.4,111039.15
2025-10-31 20:00:00,110164.0,110164.0,108655.0,109936.0,-0.003507881402790014,109819.4,110819.45
2025-11-01 00:00:00,109593.0,109730.0,109404.0,109574.0,-0.003292824916314996,109905.4,110564.1
2025-11-01 04:00:00,109567.0,110130.0,109407.0,110083.0,0.0046452625622865895,110048.2,110378.5
2025-11-01 08:00:00,110241.0,110301.0,109904.0,110017.0,-0.0005995476140729927,109986.6,110231.85
2025-11-01 12:00:00,110040.0,110170.0,109848.0,110083.0,0.0005999072870557232,109938.6,110108.3
2025-11-01 16:00:00,110073.0,110187.0,109713.0,110123.0,0.0003633621903473827,109976.0,109937.8
2025-11-01 20:00:00,110237.0,110434.0,110190.0,110278.0,0.0014075170491179012,110116.8,109795.25
2025-11-02 00:00:00,110269.0,110415.0,109915.0,110014.0,-0.00239394983586938,110103.0,109720.9
2025-11-02 04:00:00,110067.0,110116.0,109874.0,109977.0,-0.00033632083189416573,110095.0,109682.7
2025-11-02 08:00:00,110007.0,110985.0,110000.0,110985.0,0.009165552797403054,110275.4,109729.6
2025-11-02 12:00:00,110883.0,111058.0,110358.0,111058.0,0.0006577465423256434,110462.4,109752.7
2025-11-02 16:00:00,111095.0,111130.0,110211.0,110211.0,-0.007626645536566445,110449.0,109697.5
2025-11-02 20:00:00,110058.0,110299.0,109778.0,110103.0,-0.0009799384816397971,110466.8,109713.15
2025-11-03 00:00:00,110154.0,110650.0,109581.0,110650.0,0.004968075347629108,110601.4,109864.0
2025-11-03 04:00:00,110500.0,110665.0,107961.0,107961.0,-0.02430185268865792,109996.6,109922.75
2025-11-03 08:00:00,107978.0,107978.0,107181.0,107533.0,-0.003964394549883732,109291.6,109887.35
2025-11-03 12:00:00,107456.0,107828.0,107047.0,107779.0,0.0022876698315865696,108805.2,109819.1
2025-11-03 16:00:00,107783.0,108151.0,105782.0,105782.0,-0.018528655860603593,107941.0,109639.75
2025-11-03 20:00:00,105802.0,107572.0,105540.0,107145.0,0.012884989884857534,107240.0,109480.75
2025-11-04 00:00:00,107115.0,107115.0,106129.0,106521.0,-0.005823883522329543,106952.0,109290.65
2025-11-04 04:00:00,106452.0,107161.0,105966.0,107127.0,0.00568901906666297,106870.8,109150.2
2025-11-04 08:00:00,107170.0,107189.0,104257.0,104500.0,-0.02452229596646971,106215.0,108896.5
2025-11-04 12:00:00,104429.0,104560.0,103656.0,104527.0,0.0002583732057417354,105964.0,108618.7
2025-11-04 16:00:00,104516.0,104666.0,103293.0,103688.0,-0.008026634266744437,105272.6,108302.25
2025-11-04 20:00:00,103369.0,103369.0,100175.0,100647.0,-0.029328369724558323,104097.8,107830.45
2025-11-05 00:00:00,100575.0,101635.0,99076.0,101635.0,0.009816487326994361,102999.4,107406.05
2025-11-05 04:00:00,101481.0,102211.0,99111.0,102128.0,0.004850691198897916,102525.0,106998.55
2025-11-05 08:00:00,102119.0,102242.0,101607.0,101999.0,-0.0012631207895973384,102019.4,106597.8
